id,bairro_group,bairro,latitude,longitude,room_type,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
16229170,1,20,40.71278,-73.9919,1,1,26,0.95,2,317
16230313,2,1,40.68441,-73.95099,3,3,0,0.0,2,0
16230581,2,33,40.71532,-73.95563,1,3,3,0.1,1,0
16230640,1,30,40.78513,-73.97737,2,2,3,0.1,1,0
16230905,1,29,40.76954,-73.94904,1,2,2,0.06,1,0
16232783,3,23,40.55616,-74.16027,1,4,29,0.97,1,15
16237242,2,33,40.72052,-73.96239,1,2,9,0.29,1,0
16237773,1,29,40.76761,-73.95986,1,7,1,0.03,1,0
16238449,2,23,40.64571,-73.97449,1,7,2,0.07,1,0
16239225,2,11,40.65158,-73.96428,2,1,2,0.09,2,0
16241319,2,7,40.64625,-73.95048,1,3,6,0.2,1,0
16241833,2,2,40.7046,-73.92538,2,4,3,0.1,1,0
16241951,2,6,40.67715,-73.94543,3,2,0,0.0,1,364
16242067,1,22,40.81447,-73.9593,2,5,0,0.0,1,0
16242292,2,33,40.71297,-73.93602,2,7,2,0.07,1,12
16242753,1,29,40.77026,-73.95208,1,3,0,0.0,1,0
16242765,4,23,40.75418,-73.88586,2,2,14,0.51,1,1
16243676,1,13,40.73873,-73.98714,1,3,1,0.04,1,0
16243941,1,20,40.71343,-73.98677,1,4,25,1.12,1,352
16244096,2,28,40.64318,-74.01329,2,7,1,0.04,1,0
16244634,2,1,40.68725,-73.93068,2,5,2,0.08,1,0
16244843,1,9,40.72947,-73.9785,2,4,20,0.65,1,12
16245005,2,1,40.69332,-73.93502,2,9,6,0.22,1,10
16248277,4,23,40.76652,-73.86651,1,3,12,0.55,2,266
16251572,2,14,40.72253,-73.9435,2,7,6,0.2,1,62
16251715,4,23,40.77307,-73.91822,2,3,3,0.1,2,343
16251963,2,14,40.72547,-73.94595,2,8,1,0.16,1,2
16252722,2,33,40.71606,-73.95135,2,2,4,0.13,1,0
16252761,2,26,40.66313,-73.94028,2,1,12,0.39,3,5
16253053,1,32,40.73193,-74.00529,2,1,32,1.04,2,0
16253465,1,3,40.74138,-73.99875,1,1,6,0.19,1,0
16256074,2,33,40.71396,-73.93952,2,7,5,0.16,1,0
16257916,1,21,40.75374,-73.97138,1,3,0,0.0,1,0
16258672,2,5,40.68902,-73.96784,1,7,2,0.07,1,0
16258754,2,2,40.7004,-73.91934,2,2,0,0.0,1,0
16258784,2,6,40.67503,-73.95771,2,2,2,0.07,1,0
16259441,2,33,40.71311,-73.95332,2,2,52,1.7,3,62
16259714,1,31,40.84448,-73.93576,2,2,1,0.03,1,0
16259787,1,22,40.80722,-73.95924,2,5,0,0.0,1,0
16260117,4,23,40.74673,-73.91564,2,1,2,0.09,1,0
16260353,1,23,40.86269,-73.9222,2,3,6,0.28,1,58
16260362,1,17,40.76246,-73.99913,1,1,21,0.67,1,0
16261570,4,0,40.76205,-73.90556,1,3,0,0.0,1,0
16268781,1,31,40.84313,-73.93947,2,2,3,0.1,1,0
16269256,1,31,40.85447,-73.92804,1,4,2,0.09,1,0
16269989,2,5,40.6886,-73.96197,2,2,4,0.13,1,10
16271818,1,4,40.71833,-73.99443,1,1,29,0.95,1,358
16272419,1,16,40.82098,-73.94214,2,2,5,0.55,1,135
16273143,1,17,40.7625,-73.98802,1,3,31,1.14,2,295
16273526,5,23,40.87372,-73.88625,2,2,3,0.1,1,364
16274292,1,3,40.74586,-74.00361,1,6,5,0.16,1,0
16274520,1,23,40.72382,-73.99335,2,3,1,0.03,1,0
16274717,1,23,40.76178,-73.94988,2,10,1,0.03,1,0
16274966,2,2,40.70068,-73.92225,2,2,9,0.29,3,79
16275257,2,2,40.69864,-73.92933,2,3,2,0.07,2,0
16275733,1,29,40.76835,-73.95837,2,1,19,0.62,1,0
16275767,4,27,40.70338,-73.91006,2,5,8,0.26,1,6
16275887,1,16,40.82207,-73.95332,2,5,40,1.31,3,45
16276172,2,2,40.68763,-73.91773,1,3,53,1.73,2,243
16276294,5,23,40.88467,-73.90575,2,4,11,0.35,2,0
16276834,2,7,40.64171,-73.94721,2,1,1,0.3,2,90
16279328,2,14,40.72287,-73.94135,1,5,13,0.48,1,159
16280020,1,8,40.79507,-73.94248,1,5,8,0.26,1,19
16282085,2,6,40.67748,-73.95101,1,2,11,0.38,1,9
16282091,2,2,40.68987,-73.91858,2,3,1,0.03,1,0
16283830,1,20,40.71973,-73.99022,1,4,8,0.26,1,0
16284453,2,23,40.67816,-73.90583,2,2,17,0.7,1,353
16284730,2,33,40.70719,-73.94749,2,3,3,0.35,1,0
16287282,1,31,40.83321,-73.93838,2,3,1,0.03,1,0
16287863,2,24,40.68164,-73.9779,1,3,22,0.72,2,0
16287895,5,23,40.87583,-73.87737,2,1,0,0.0,1,0
16288234,2,1,40.68369,-73.94193,2,7,0,0.0,1,0
16288338,2,1,40.68322,-73.93073,1,5,47,1.53,2,91
16288598,4,27,40.70292,-73.91119,2,3,5,0.16,1,0
16288650,2,2,40.6995,-73.93334,2,2,61,1.95,1,26
16289001,2,12,40.69612,-73.97361,2,2,0,0.0,1,0
16289203,1,9,40.72709,-73.97459,2,2,19,0.67,2,244
16289476,2,6,40.66837,-73.95836,1,3,7,0.38,1,20
16289576,1,30,40.7892,-73.9734,2,1,47,1.5,2,0
16296071,2,14,40.71973,-73.95407,1,3,14,0.46,1,0
16296678,2,6,40.6749,-73.95233,1,4,47,1.66,1,5
16297226,2,14,40.72686,-73.94926,1,3,0,0.0,1,0
16298489,2,1,40.69201,-73.9475,2,1,7,0.22,1,0
16299269,2,2,40.69731,-73.93272,2,1,1,0.03,1,0
16300514,1,29,40.77704,-73.94442,1,2,4,0.49,1,0
16300644,2,33,40.71258,-73.95976,2,3,43,1.41,2,67
16300982,1,20,40.72018,-73.98521,1,3,53,1.98,1,220
16301464,1,17,40.76926,-73.98796,1,1,4,0.14,1,0
16301899,1,21,40.75524,-73.96755,2,2,2,0.08,1,0
16308331,2,14,40.725,-73.94633,2,1,10,0.32,1,0
16308886,1,4,40.71401,-73.99187,1,7,2,0.14,1,0
16309329,1,18,40.74047,-73.98381,2,2,8,0.26,1,0
16309452,1,17,40.76202,-73.99201,2,4,0,0.0,1,0
16309538,1,9,40.73256,-73.98622,1,5,10,0.32,1,0
16309579,2,23,40.68894,-73.99037,2,7,0,0.0,1,0
16309856,1,29,40.77484,-73.95103,2,1,1,0.03,1,0
16310046,2,2,40.70234,-73.92439,1,5,3,0.1,1,7
16311386,1,9,40.72733,-73.99037,1,3,36,1.18,1,36
16311513,2,33,40.71445,-73.93416,2,7,0,0.0,1,0
16311527,1,32,40.73368,-74.00049,2,2,2,0.06,1,0
16311579,2,33,40.71179,-73.95565,1,2,0,0.0,1,0
16312490,1,16,40.80392,-73.95642,2,2,7,0.23,1,0
16312536,1,31,40.84517,-73.93748,1,4,2,0.08,1,0
16312966,1,31,40.8471,-73.93501,1,1,17,0.55,1,253
16312970,2,33,40.714,-73.95665,2,3,0,0.0,1,0
16313098,1,23,40.7115,-73.99903,1,2,45,1.47,2,112
16314114,1,9,40.72954,-73.98303,2,2,57,2.36,1,56
16314419,2,1,40.68937,-73.9226,3,1,3,0.1,2,0
16314979,2,23,40.69899,-73.98653,1,5,0,0.0,1,0
16315292,1,9,40.72543,-73.99129,1,2,18,0.7,1,68
16315325,2,11,40.64849,-73.96585,1,2,9,0.29,1,0
16318720,1,16,40.81153,-73.94528,2,7,0,0.0,1,0
16319001,2,2,40.69477,-73.92489,2,7,0,0.0,2,362
16320612,1,16,40.79942,-73.95128,1,3,11,0.36,1,0
16321223,2,14,40.72623,-73.94972,2,2,37,1.23,1,0
16321376,2,1,40.67902,-73.95085,1,2,5,0.19,1,0
16321573,1,3,40.74289,-73.9953,1,6,0,0.0,1,0
16321597,2,12,40.69357,-73.97235,2,6,0,0.0,1,0
16321789,2,33,40.70669,-73.94334,2,3,10,0.38,1,4
16322134,1,9,40.72087,-73.98079,2,1,2,0.15,1,0
16322481,2,2,40.6984,-73.92273,2,3,2,0.07,1,0
16322824,1,16,40.8087,-73.95142,1,7,0,0.0,1,0
16323239,1,17,40.76284,-73.98849,1,4,2,0.07,1,0
16325276,2,26,40.65868,-73.94992,1,2,46,1.5,1,234
16325588,1,4,40.71704,-73.99081,2,2,2,0.06,1,0
16325781,1,20,40.71833,-73.98556,2,4,15,0.63,2,244
16328372,2,1,40.68901,-73.95371,2,1,0,0.0,1,0
16330737,2,12,40.69601,-73.97114,1,6,7,0.23,2,5
16331645,1,17,40.75997,-73.98781,2,1,0,0.0,1,0
16332208,2,2,40.70279,-73.9289,2,7,2,0.06,1,89
16332242,4,27,40.70501,-73.91065,1,4,1,0.03,1,0
16333075,2,23,40.67414,-74.00707,2,4,4,0.13,1,0
16333147,1,20,40.72007,-73.98559,2,5,0,0.0,1,0
16333353,4,27,40.70412,-73.90171,2,3,2,0.06,1,0
16333541,5,23,40.90154,-73.89791,1,7,0,0.0,1,89
16333607,2,14,40.72879,-73.95689,1,3,37,1.18,1,258
16333776,4,27,40.70723,-73.91107,2,5,0,0.0,1,0
16334327,2,1,40.68314,-73.9566,2,2,4,0.13,1,0
16334336,4,27,40.69857,-73.90618,2,4,20,0.64,1,0
16335101,2,11,40.64438,-73.95484,1,7,15,0.49,2,281
16335390,2,33,40.70885,-73.94586,2,2,3,0.1,1,0
16336428,2,1,40.68997,-73.92742,2,8,11,0.35,2,0
16336497,1,3,40.74753,-74.00396,1,3,7,0.31,1,9
16336709,1,23,40.76182,-73.94879,2,1,8,0.32,2,0
16336860,2,33,40.71457,-73.96332,2,2,1,0.03,1,0
16336867,2,33,40.7133,-73.95037,2,1,1,0.04,1,0
16337047,1,8,40.79639,-73.93319,2,3,24,0.86,2,81
16337271,1,13,40.73794,-73.98423,1,10,4,0.15,1,48
16337590,2,2,40.68376,-73.91121,2,2,5,0.16,1,206
16337890,2,1,40.69442,-73.94362,2,7,0,0.0,2,0
16338086,2,26,40.66075,-73.94549,1,3,0,0.0,1,0
16338143,4,23,40.74572,-73.87556,2,1,2,0.07,1,0
16338348,1,4,40.71489,-73.99438,1,7,11,0.35,1,188
16338454,1,16,40.82548,-73.94983,1,2,1,0.03,1,0
16339175,1,20,40.7178,-73.98448,1,1,46,1.5,1,31
16339429,2,23,40.67711,-73.99692,2,2,2,0.07,1,0
16346945,1,30,40.79519,-73.96945,1,2,2,0.07,1,0
16347171,2,1,40.68588,-73.92784,1,6,55,1.81,1,59
16347965,1,29,40.76786,-73.96973,1,4,23,0.76,1,17
16349645,1,32,40.73243,-74.00932,1,4,1,0.03,1,0
16349888,1,16,40.82255,-73.94807,2,4,30,1.18,1,28
16350271,2,33,40.71957,-73.95828,2,4,0,0.0,1,0
16350431,2,33,40.71292,-73.94137,2,3,4,0.13,3,0
16350500,2,1,40.68369,-73.94897,1,4,2,0.07,1,0
16350688,2,14,40.7234,-73.94136,1,3,5,0.17,1,0
16352484,1,23,40.87247,-73.91927,2,2,11,0.36,1,29
16352708,1,9,40.72528,-73.98854,2,3,0,0.0,1,0
16352907,1,30,40.78592,-73.97331,1,2,1,0.03,1,0
16353229,1,23,40.75527,-73.98507,1,2,5,0.16,1,0
16353257,1,23,40.72571,-73.99506,1,3,3,0.1,1,0
16353458,2,14,40.73475,-73.95543,1,4,4,0.13,1,0
16353473,2,33,40.70806,-73.9427,2,5,1,0.03,2,0
16353851,2,33,40.71809,-73.95383,1,3,2,0.07,1,0
16354659,1,9,40.7292,-73.98156,1,6,1,0.03,1,0
16360010,2,33,40.70769,-73.94548,2,2,2,0.07,1,0
16360727,2,6,40.67816,-73.95112,1,7,0,0.0,1,0
16360894,1,16,40.82179,-73.94777,1,4,0,0.0,1,0
16361014,1,31,40.85204,-73.92886,2,4,0,0.0,2,0
16362150,2,6,40.67769,-73.95309,1,3,5,0.17,1,8
16363175,1,13,40.73741,-73.99003,1,10,9,0.29,1,19
16363328,2,23,40.60664,-73.95402,2,1,0,0.0,1,0
16363434,1,21,40.75092,-73.98636,1,2,5,0.16,1,0
16363498,2,33,40.71451,-73.93959,2,1,7,0.23,2,89
16363747,2,23,40.68384,-73.99065,2,1,8,0.26,1,0
16363923,1,32,40.73021,-74.00663,1,2,0,0.0,1,0
16366744,2,6,40.66713,-73.9411,2,4,46,1.94,2,272
16367064,1,4,40.71513,-73.9981,2,2,1,0.03,1,0
16367184,2,28,40.66033,-73.99623,1,2,0,0.0,1,0
16367772,1,22,40.80324,-73.96432,2,4,0,0.0,1,0
16367983,1,9,40.72638,-73.97752,2,4,2,0.07,1,39
16368376,1,9,40.72477,-73.9859,1,4,10,0.33,1,26
16368541,4,0,40.76875,-73.92769,2,1,0,0.0,1,0
16370096,2,1,40.68643,-73.95548,2,1,3,0.1,1,0
16373331,2,23,40.66383,-73.983,1,4,0,0.0,1,0
16373546,1,15,40.72747,-73.9969,1,3,15,0.56,1,45
16374376,2,23,40.69584,-73.98466,1,4,0,0.0,2,102
16374392,2,33,40.71372,-73.96232,1,4,9,0.42,2,291
16374783,2,1,40.68009,-73.94676,1,3,6,0.2,1,0
16374819,4,0,40.77121,-73.92847,1,7,1,0.03,1,0
16376497,1,23,40.73125,-73.97891,2,1,0,0.0,1,0
16377144,4,0,40.76793,-73.91918,1,3,2,0.11,1,0
16378313,1,17,40.76418,-73.98885,1,4,0,0.0,1,0
16378562,1,21,40.75827,-73.96196,1,5,7,0.38,1,0
16378706,2,14,40.72838,-73.94739,2,1,2,0.07,1,0
16380258,1,8,40.78676,-73.94376,2,3,21,0.69,1,46
16381049,2,14,40.73292,-73.95987,1,2,0,0.0,1,0
16381226,2,23,40.57751,-73.98521,3,2,1,0.03,1,0
16381393,5,23,40.82388,-73.9279,2,2,53,1.8,2,169
16382645,1,15,40.72934,-74.00025,1,5,14,0.45,1,9
16385859,1,23,40.86663,-73.92391,1,2,4,0.13,1,0
16388417,1,17,40.76217,-73.99105,2,3,0,0.0,1,0
16389354,2,33,40.70614,-73.9487,1,2,1,0.03,1,0
16389531,1,9,40.72461,-73.9892,1,1,0,0.0,1,0
16389820,2,33,40.71385,-73.95559,2,2,3,0.1,1,0
16390105,2,12,40.68529,-73.97365,1,3,0,0.0,1,0
16390662,4,23,40.7408,-73.82708,2,1,0,0.0,1,0
16391487,1,9,40.72351,-73.98389,2,2,9,0.29,1,0
16391952,2,23,40.69797,-73.992,2,3,0,0.0,1,0
16392085,2,33,40.71385,-73.96046,1,2,2,0.07,3,0
16392514,1,23,40.75725,-73.98796,2,1,36,1.18,1,0
16392756,1,15,40.73421,-73.9968,1,5,9,0.29,1,0
16393500,2,12,40.68713,-73.97222,2,7,2,0.06,1,0
16393554,1,4,40.71698,-73.99629,1,2,43,1.39,1,66
16394179,2,23,40.65958,-73.91113,2,1,7,0.23,1,0
16394193,4,27,40.70443,-73.90656,2,1,2,0.07,1,0
16394440,2,5,40.68604,-73.9676,2,1,2,0.07,1,0
16394488,2,33,40.71499,-73.95561,2,3,5,0.16,1,0
16394700,2,33,40.71518,-73.94151,2,3,0,0.0,1,0
16394824,1,15,40.72829,-74.00233,1,3,2,0.07,1,0
16395341,1,31,40.85019,-73.94093,3,1,0,0.0,1,0
16395800,1,20,40.71777,-73.98526,2,1,6,0.2,1,0
16395966,2,6,40.6754,-73.94977,1,1,0,0.0,1,0
16396119,1,31,40.83985,-73.93715,1,3,14,0.45,1,0
16396301,1,17,40.76514,-73.98551,2,7,0,0.0,1,0
16396507,1,18,40.74301,-73.98037,1,4,2,0.07,1,0
16396640,1,29,40.77848,-73.9486,2,7,1,0.03,1,0
16396753,1,9,40.72258,-73.98148,2,3,5,0.19,2,0
16400753,2,33,40.71614,-73.94134,2,2,0,0.0,1,0
16400971,1,31,40.84369,-73.93891,1,7,0,0.0,1,0
16402623,1,20,40.718,-73.98497,1,8,3,0.1,1,0
16403092,2,1,40.69332,-73.95023,1,7,4,0.13,1,0
16403353,1,9,40.72249,-73.98145,1,2,24,0.77,1,0
16404289,1,16,40.80669,-73.9497,1,5,2,0.07,2,0
16405126,2,33,40.70735,-73.94032,1,4,41,1.44,1,0
16406203,2,12,40.69613,-73.97364,2,3,0,0.0,2,0
16407022,2,33,40.70675,-73.96768,2,2,3,0.11,1,0
16407427,5,23,40.82441,-73.89454,2,3,61,2.17,2,22
16407461,2,26,40.66024,-73.95518,1,4,26,1.18,1,145
16408202,1,9,40.72726,-73.98037,2,2,3,0.1,1,0
16409970,1,17,40.76007,-73.99031,2,1,0,0.0,1,0
16412250,2,24,40.67514,-73.97598,1,2,1,0.03,1,0
16412823,1,29,40.77547,-73.9623,2,2,35,1.35,1,327
16413425,1,8,40.80476,-73.94074,3,1,2,0.19,1,88
16413638,1,23,40.72253,-73.99459,1,3,1,0.03,1,0
16413742,2,2,40.6998,-73.93781,2,3,19,0.68,1,160
16413797,2,1,40.68881,-73.92139,2,1,0,0.0,2,0
16414081,2,1,40.69055,-73.95394,2,1,16,0.52,2,8
16414538,1,15,40.73698,-73.99675,2,4,5,0.16,3,0
16414567,1,29,40.77149,-73.95121,1,8,1,0.03,1,0
16414744,1,17,40.75966,-73.991,2,3,2,0.1,1,8
16415297,1,29,40.77651,-73.94791,2,7,4,0.13,1,0
16415365,1,22,40.81626,-73.96035,2,3,5,0.18,2,0
16415427,1,23,40.76384,-73.98492,2,8,1,0.05,1,0
16415673,2,2,40.69969,-73.92867,1,3,3,0.13,1,66
16415910,1,16,40.82682,-73.95142,2,6,4,0.13,1,0
16416588,2,6,40.6706,-73.96026,1,6,0,0.0,1,0
16416857,1,4,40.71538,-73.99669,1,4,12,0.43,2,151
16418497,2,33,40.70542,-73.94957,2,2,3,0.1,1,285
16420915,1,30,40.78446,-73.97189,1,6,9,0.37,1,0
16423772,4,23,40.71368,-73.76337,2,3,0,0.0,2,89
16424565,4,23,40.6727,-73.81598,1,1,2,2.0,1,42
16424642,2,2,40.69935,-73.92642,2,7,7,0.24,2,0
16424684,2,24,40.68089,-73.97965,2,1,3,0.1,1,108
16424743,2,7,40.65737,-73.92563,2,3,36,1.28,1,50
16424934,1,9,40.72798,-73.97787,1,1,1,0.03,1,0
16425205,5,23,40.84012,-73.86521,2,1,1,0.03,1,0
16425234,2,33,40.71304,-73.94862,2,2,7,0.23,1,146
16426559,1,20,40.71845,-73.98572,2,1,0,0.0,1,0
16427245,4,23,40.77492,-73.90866,2,2,0,0.0,1,0
16427395,1,32,40.73581,-74.00684,1,3,4,0.13,1,0
16427668,1,3,40.74543,-74.00055,1,4,1,0.03,1,0
16427742,1,30,40.79096,-73.97582,2,1,42,1.55,1,24
16427854,1,20,40.7151,-73.98661,1,3,49,1.58,1,1
16428383,5,23,40.89279,-73.89946,1,6,8,0.32,1,250
16428888,1,9,40.7288,-73.98147,2,10,8,0.34,1,0
16429097,2,33,40.70603,-73.94147,1,1,55,1.89,1,0
16429863,4,23,40.7396,-73.92324,2,2,24,0.78,1,19
16429866,2,28,40.64342,-74.01224,2,2,1,0.03,1,0
16430924,2,6,40.67756,-73.94775,1,3,5,0.19,1,266
16431249,1,18,40.74092,-73.97993,1,9,5,0.2,1,0
16435953,2,33,40.70899,-73.94063,2,5,0,0.0,2,0
16436865,1,30,40.77406,-73.98252,1,3,2,0.07,2,0
16438038,2,33,40.70786,-73.94821,2,2,8,0.26,1,0
16438893,2,11,40.65096,-73.96395,2,5,2,0.06,1,0
16439234,1,16,40.81199,-73.95341,1,2,10,0.36,2,0
16439426,2,6,40.66973,-73.95634,2,1,7,0.23,1,45
16439716,2,33,40.71353,-73.96144,2,3,0,0.0,3,0
16440383,4,23,40.71357,-73.81986,2,2,0,0.0,1,0
16440392,2,1,40.68606,-73.92356,1,2,7,0.24,3,37
16441625,2,14,40.72607,-73.95777,1,2,30,1.01,2,0
16441995,2,1,40.68004,-73.9215,1,2,8,0.26,1,38
16442568,2,11,40.65203,-73.9628,2,6,1,0.03,1,0
16442834,5,23,40.86084,-73.90288,1,7,0,0.0,2,40
16442999,1,18,40.74081,-73.98018,1,5,1,0.03,1,0
16443103,1,21,40.76555,-73.98029,1,5,1,0.05,1,0
16444320,1,30,40.78142,-73.98418,2,3,1,0.03,2,0
16444558,1,30,40.78138,-73.98318,2,3,0,0.0,2,0
16448634,1,9,40.73245,-73.98873,1,2,1,0.03,1,0
16450351,1,10,40.70639,-74.00794,2,5,0,0.0,1,0
16451907,2,23,40.66621,-73.99311,1,5,10,0.41,1,0
16453520,2,33,40.7083,-73.94933,1,1,37,1.28,1,44
16454164,1,22,40.80826,-73.96499,1,2,1,0.03,1,0
16454273,2,24,40.66643,-73.97598,1,3,33,1.15,2,305
16455521,1,23,40.7623,-73.95044,1,4,0,0.0,1,0
16456120,2,1,40.68576,-73.93223,2,3,0,0.0,1,0
16462626,2,33,40.70971,-73.95229,1,7,8,0.26,1,0
16463445,1,29,40.77198,-73.95003,1,3,3,0.1,1,0
16463598,1,21,40.75993,-73.97054,1,1,51,1.69,1,0
16465524,2,23,40.63821,-74.0273,3,5,1,0.03,1,0
16465638,2,1,40.69022,-73.94298,1,4,11,0.36,1,0
16465690,1,9,40.7232,-73.98223,2,1,8,0.26,2,0
16466095,2,33,40.71199,-73.95581,2,3,0,0.0,1,0
16466733,1,23,40.71812,-74.0044,1,3,0,0.0,1,0
16466804,2,14,40.72463,-73.94128,1,4,17,0.67,1,9
16467165,2,26,40.66153,-73.96185,1,4,1,0.04,1,0
16467731,1,30,40.78864,-73.97683,1,2,9,0.53,1,105
16468001,1,30,40.7819,-73.98367,2,1,2,0.06,1,0
16468083,2,2,40.69452,-73.92322,2,1,1,0.03,1,0
16468214,2,6,40.66961,-73.94032,2,2,3,0.12,1,0
16469132,1,8,40.79602,-73.94884,2,1,6,0.23,1,0
16469710,1,29,40.77174,-73.95703,2,1,7,0.23,1,0
16471707,2,1,40.6965,-73.9601,2,5,12,0.4,1,21
16475935,2,5,40.69377,-73.96229,2,3,0,0.0,2,2
16476403,2,7,40.63425,-73.94862,3,2,0,0.0,2,88
16476956,5,23,40.80743,-73.92971,1,5,7,0.23,1,7
16477061,1,29,40.76906,-73.95369,1,7,0,0.0,1,0
16479076,1,31,40.84916,-73.93759,2,5,0,0.0,1,0
16479344,1,16,40.8116,-73.943,1,3,15,2.06,1,15
16479459,1,17,40.75545,-73.99547,2,7,11,0.37,1,0
16480421,2,2,40.70275,-73.93288,2,1,6,0.33,2,83
16480673,1,32,40.73409,-74.00621,1,2,24,0.78,1,0
16481602,1,22,40.81387,-73.96205,1,10,0,0.0,1,0
16485273,1,23,40.8698,-73.92255,1,1,30,1.1,1,35
16485990,2,23,40.64272,-73.97187,1,3,13,1.09,2,141
16486996,2,23,40.6714,-73.99257,2,4,7,0.23,1,253
16487043,1,9,40.72807,-73.97718,1,5,0,0.0,1,0
16487157,4,23,40.72507,-73.86959,3,1,5,0.39,1,56
16487967,1,30,40.80347,-73.96607,2,3,1,0.03,1,0
16489175,4,19,40.74902,-73.9472,2,5,0,0.0,1,0
16490625,1,23,40.74917,-73.97549,1,2,0,0.0,1,0
16490732,2,24,40.66763,-73.97486,1,3,17,0.6,2,309
16490903,1,31,40.84798,-73.94092,2,2,0,0.0,1,0
16491507,2,33,40.71404,-73.95783,2,1,3,0.1,1,0
16491731,1,17,40.76106,-73.98891,2,1,20,0.7,2,151
16493057,1,32,40.73795,-74.00139,1,2,7,0.38,1,0
16493084,1,17,40.76548,-73.99374,2,1,20,0.69,2,0
16496715,1,22,40.80439,-73.96263,2,3,0,0.0,1,0
16497297,2,14,40.73792,-73.95541,2,7,5,0.16,1,0
16498294,1,9,40.72638,-73.98464,1,4,17,0.56,1,0
16499274,2,33,40.71281,-73.94246,1,4,48,2.16,1,6
16499824,1,30,40.77547,-73.98154,1,4,10,0.42,1,0
16504513,2,33,40.72162,-73.96029,1,4,7,0.23,1,0
16504986,2,2,40.70076,-73.92878,2,3,13,0.43,1,0
16505722,2,11,40.6456,-73.95982,1,2,5,0.16,1,0
16506121,5,23,40.8179,-73.91456,2,6,0,0.0,1,365
16507116,1,23,40.86768,-73.92685,2,2,41,1.34,3,180
16507804,5,23,40.83248,-73.83203,2,4,43,1.65,3,135
16507990,1,30,40.78296,-73.98284,2,1,1,0.03,1,0
16508394,1,23,40.86253,-73.9277,1,5,0,0.0,1,0
16508710,4,23,40.70419,-73.88558,2,2,2,0.06,1,0
16511493,5,23,40.87692,-73.87427,1,5,0,0.0,1,89
16514760,2,33,40.70589,-73.95123,1,3,3,0.1,1,0
16514808,2,2,40.69487,-73.9263,2,10,0,0.0,1,0
16514949,1,4,40.71682,-73.99574,1,3,40,1.35,2,124
16515501,2,33,40.70893,-73.94662,1,2,1,0.04,1,0
16517710,1,29,40.76513,-73.96583,1,5,14,1.22,1,92
16518377,1,9,40.7235,-73.97963,1,2,3,0.16,1,0
16519069,1,18,40.74227,-73.97432,2,5,2,0.07,1,0
16519154,2,33,40.71013,-73.96517,1,5,6,0.21,1,0
16519911,1,32,40.73308,-74.00203,1,2,4,0.15,1,0
16520111,4,23,40.59495,-73.75771,1,4,14,0.53,1,17
16527938,1,16,40.82128,-73.95835,2,2,0,0.0,1,40
16528098,1,32,40.7326,-74.00824,1,3,46,1.51,1,0
16528572,2,33,40.70509,-73.93322,2,1,8,0.26,1,0
16529413,2,33,40.71753,-73.94946,2,2,1,0.03,1,0
16529755,1,3,40.74324,-73.99586,2,1,9,0.34,1,172
16530373,2,23,40.70095,-73.98006,2,1,50,1.87,3,29
16530447,2,2,40.69833,-73.9266,1,2,0,0.0,1,0
16530947,2,33,40.70827,-73.94749,2,1,0,0.0,1,0
16530962,1,29,40.77675,-73.95206,1,3,0,0.0,1,0
16533876,2,33,40.7129,-73.94896,2,4,0,0.0,1,0
16534037,1,21,40.75377,-73.97203,2,2,2,0.16,2,0
16534157,2,23,40.62066,-73.95378,2,2,56,1.83,2,42
16534337,2,33,40.71348,-73.93748,2,2,22,0.72,3,36
16534588,1,21,40.75172,-73.97193,2,2,0,0.0,2,0
16535746,2,24,40.67129,-73.98537,1,5,18,0.67,1,54
16540563,2,2,40.69544,-73.92994,2,2,1,0.1,1,0
16541635,1,30,40.79163,-73.96727,1,4,2,0.09,1,0
16542661,2,23,40.68066,-73.99097,1,5,12,0.41,1,0
16543538,1,16,40.82097,-73.95282,2,3,2,0.07,1,0
16543563,1,9,40.72558,-73.99025,2,7,2,0.07,1,0
16543637,4,23,40.74171,-73.9254,2,6,23,0.76,1,0
16544473,2,33,40.70725,-73.95271,1,7,43,1.41,1,146
16545297,4,23,40.74354,-73.90093,2,3,0,0.0,1,90
16545876,4,23,40.77549,-73.90786,2,3,13,1.13,1,36
16547073,2,33,40.70894,-73.94142,1,1,4,0.17,3,0
16547704,2,11,40.65352,-73.96191,2,2,0,0.0,2,177
16552108,2,33,40.70896,-73.95383,1,4,4,0.15,2,0
16553353,4,23,40.71991,-73.87439,2,2,47,1.99,3,90
16553544,2,33,40.71734,-73.95952,2,2,0,0.0,1,0
16554288,2,5,40.68513,-73.96789,1,3,0,0.0,1,0
16554488,2,1,40.68156,-73.91424,2,2,5,0.17,1,0
16554739,2,11,40.6528,-73.95805,1,1,0,0.0,1,0
16555921,4,23,40.727,-73.88974,2,3,1,0.03,1,0
16556049,2,7,40.64638,-73.95065,2,1,30,1.16,3,244
16556211,2,7,40.64863,-73.94948,2,1,27,1.09,3,342
16557829,1,23,40.86688,-73.92402,2,6,6,0.2,1,0
16558246,1,29,40.76794,-73.95712,1,8,15,0.52,1,14
16559041,4,0,40.75888,-73.91747,2,1,3,0.2,1,179
16559061,1,16,40.81488,-73.94221,2,1,3,0.1,1,0
16560739,2,1,40.6933,-73.9541,1,3,8,0.27,1,0
16561990,1,29,40.77628,-73.95322,1,1,0,0.0,1,0
